-9.997137267734000687e+00,-9.984919506396000344e+00,-9.962951347330999852e+00,-9.931249370373999241e+00,-9.889843952430000584e+00,-9.838775407061000067e+00,-9.778093584868999599e+00,-9.707857757637000873e+00,-9.628136542557999888e+00,-9.539007829255000459e+00,-9.440558701363000793e+00,-9.332885350431000759e+00,-9.216092981453000377e+00,-9.090295709824999904e+00,-8.955616449706999660e+00,-8.812186793849999589e+00,-8.660146884972000692e+00,-8.499645278796000625e+00,-8.330838798884000695e+00,-8.153892383391999843e+00,-7.968978923903000222e+00,-7.776279096495000154e+00,-7.575981185196999590e+00,-7.368280898020000080e+00,-7.153381175730999963e+00,-6.931491993557999720e+00,-6.702830156031000186e+00,-6.467619085141000035e+00,-6.226088602036999653e+00,-5.978474702471999969e+00,-5.725019326214000337e+00,-5.465970120650999853e+00,-5.201580198818000156e+00,-4.932107892081999623e+00,-4.657816497734000194e+00,-4.378974021720000387e+00,-4.095852916782999564e+00,-3.808729816246000155e+00,-3.517885263724000122e+00,-3.223603439005000126e+00,-2.926171880385000090e+00,-2.625881203715000112e+00,-2.323024818449999973e+00,-2.017898640957000111e+00,-1.710800805385999990e+00,-1.402031372361000061e+00,-1.091892035801000027e+00,-7.806858281340000039e-01,-4.687168242160000275e-01,-1.562898442150000011e-01,1.562898442150000011e-01,4.687168242160000275e-01,7.806858281340000039e-01,1.091892035801000027e+00,1.402031372361000061e+00,1.710800805385999990e+00,2.017898640957000111e+00,2.323024818449999973e+00,2.625881203715000112e+00,2.926171880385000090e+00,3.223603439005000126e+00,3.517885263724000122e+00,3.808729816246000155e+00,4.095852916782999564e+00,4.378974021720000387e+00,4.657816497734000194e+00,4.932107892081999623e+00,5.201580198818000156e+00,5.465970120650999853e+00,5.725019326214000337e+00,5.978474702471999969e+00,6.226088602036999653e+00,6.467619085141000035e+00,6.702830156031000186e+00,6.931491993557999720e+00,7.153381175730999963e+00,7.368280898020000080e+00,7.575981185196999590e+00,7.776279096495000154e+00,7.968978923903000222e+00,8.153892383391999843e+00,8.330838798884000695e+00,8.499645278796000625e+00,8.660146884972000692e+00,8.812186793849999589e+00,8.955616449706999660e+00,9.090295709824999904e+00,9.216092981453000377e+00,9.332885350431000759e+00,9.440558701363000793e+00,9.539007829255000459e+00,9.628136542557999888e+00,9.707857757637000873e+00,9.778093584868999599e+00,9.838775407061000067e+00,9.889843952430000584e+00,9.931249370373999241e+00,9.962951347330999852e+00,9.984919506396000344e+00,9.997137267734000687e+00
7.346344904999999731e-03,1.709392653500000150e-02,2.683925371599999929e-02,3.655961201300000213e-02,4.624450063399999922e-02,5.588428003899999913e-02,6.546948450799999764e-02,7.499073255499999480e-02,8.443871469699999743e-02,9.380419653700000637e-02,1.030780257490000046e-01,1.122511402320000018e-01,1.213145766300000039e-01,1.302594789300000055e-01,1.390771070369999918e-01,1.477588452739999891e-01,1.562962107749999996e-01,1.646808617609999970e-01,1.729046056830000067e-01,1.809594072210000126e-01,1.888373961339999962e-01,1.965308749440000113e-01,2.040323264620000077e-01,2.113344211250000049e-01,2.184300241619999972e-01,2.253122025629999969e-01,2.319742318530000069e-01,2.384096026599999973e-01,2.446120270799999885e-01,2.505754448160000258e-01,2.562940291019999983e-01,2.617621923949999818e-01,2.669745918359999748e-01,2.719261344660000024e-01,2.766119822079999846e-01,2.810275565909999829e-01,2.851685432239999818e-01,2.890308960110000158e-01,2.926108411059999970e-01,2.959048805989999975e-01,2.989097959329999887e-01,3.016226510519999793e-01,3.040407952649999967e-01,3.061618658399999915e-01,3.079837903120000164e-01,3.095047885050000169e-01,3.107233742759999973e-01,3.116383569619999849e-01,3.122488425480000052e-01,3.125542345389999976e-01,3.125542345389999976e-01,3.122488425480000052e-01,3.116383569619999849e-01,3.107233742759999973e-01,3.095047885050000169e-01,3.079837903120000164e-01,3.061618658399999915e-01,3.040407952649999967e-01,3.016226510519999793e-01,2.989097959329999887e-01,2.959048805989999975e-01,2.926108411059999970e-01,2.890308960110000158e-01,2.851685432239999818e-01,2.810275565909999829e-01,2.766119822079999846e-01,2.719261344660000024e-01,2.669745918359999748e-01,2.617621923949999818e-01,2.562940291019999983e-01,2.505754448160000258e-01,2.446120270799999885e-01,2.384096026599999973e-01,2.319742318530000069e-01,2.253122025629999969e-01,2.184300241619999972e-01,2.113344211250000049e-01,2.040323264620000077e-01,1.965308749440000113e-01,1.888373961339999962e-01,1.809594072210000126e-01,1.729046056830000067e-01,1.646808617609999970e-01,1.562962107749999996e-01,1.477588452739999891e-01,1.390771070369999918e-01,1.302594789300000055e-01,1.213145766300000039e-01,1.122511402320000018e-01,1.030780257490000046e-01,9.380419653700000637e-02,8.443871469699999743e-02,7.499073255499999480e-02,6.546948450799999764e-02,5.588428003899999913e-02,4.624450063399999922e-02,3.655961201300000213e-02,2.683925371599999929e-02,1.709392653500000150e-02,7.346344904999999731e-03
7.918025195246115231e-23,8.946029754839563751e-23,1.113751156317187125e-22,1.526651056471983981e-22,2.301190990702738633e-22,3.808299474574722727e-22,6.905902187343372388e-22,1.369022933827297001e-21,2.958971609069307720e-21,6.951887715074633969e-21,1.769485859862607590e-20,4.861703274570469102e-20,1.436189337108384234e-19,4.542330415117784122e-19,1.531212864951905848e-18,5.475453459007956477e-18,2.066664619977503964e-17,8.190894537303348941e-17,3.390527141274010279e-16,1.457696371263200467e-15,6.472259772813802972e-15,2.950558502811721620e-14,1.372895779117467619e-13,6.481072329718991985e-13,3.085307906741141427e-12,1.472124891314381822e-11,6.997349534536721505e-11,3.293214309161592596e-10,1.525371006671635968e-09,6.911919739643200949e-09,3.045968972118083123e-08,1.297893334154984485e-07,5.317157390121684233e-07,2.082830727533915320e-06,7.759708441193139634e-06,2.735406873661057317e-05,9.079157244339855612e-05,2.824101983710506801e-04,8.195977412114266881e-04,2.210032408264090732e-03,5.515574451877582746e-03,1.269477761866844544e-02,2.685882895947833138e-02,5.208407725744870764e-02,9.233257901034168380e-02,1.493019493765558869e-01,2.197966139818298414e-01,2.941475654312316057e-01,3.574405358905566876e-01,3.940995286070773096e-01,3.940995286070773096e-01,3.574405358905566876e-01,2.941475654312316057e-01,2.197966139818298414e-01,1.493019493765558869e-01,9.233257901034168380e-02,5.208407725744870764e-02,2.685882895947833138e-02,1.269477761866844544e-02,5.515574451877582746e-03,2.210032408264090732e-03,8.195977412114266881e-04,2.824101983710506801e-04,9.079157244339855612e-05,2.735406873661057317e-05,7.759708441193139634e-06,2.082830727533915320e-06,5.317157390121684233e-07,1.297893334154984485e-07,3.045968972118083123e-08,6.911919739643200949e-09,1.525371006671635968e-09,3.293214309161592596e-10,6.997349534536721505e-11,1.472124891314381822e-11,3.085307906741141427e-12,6.481072329718991985e-13,1.372895779117467619e-13,2.950558502811721620e-14,6.472259772813802972e-15,1.457696371263200467e-15,3.390527141274010279e-16,8.190894537303348941e-17,2.066664619977503964e-17,5.475453459007956477e-18,1.531212864951905848e-18,4.542330415117784122e-19,1.436189337108384234e-19,4.861703274570469102e-20,1.769485859862607590e-20,6.951887715074633969e-21,2.958971609069307720e-21,1.369022933827297001e-21,6.905902187343372388e-22,3.808299474574722727e-22,2.301190990702738633e-22,1.526651056471983981e-22,1.113751156317187125e-22,8.946029754839563751e-23,7.918025195246115231e-23
4.714973910732557939e-25,5.359765712885289800e-25,6.746429104439739971e-25,9.395276642826705762e-25,1.445817666548115807e-24,2.454603496939741809e-24,4.588255236266842792e-24,9.420834743081026794e-24,2.118998758314798597e-23,5.205311297820145084e-23,1.391774936153888999e-22,4.035444090640314402e-22,1.263792356804548470e-21,4.256565092531973414e-21,1.534833804803909644e-20,5.896458313963138186e-20,2.401354027886184377e-19,1.031264344729336031e-18,4.644743707512911762e-18,2.181649748638817261e-17,1.062496096517120033e-16,5.333592964123823647e-16,2.743136050475508157e-15,1.436673861786058386e-14,7.615084312589504604e-14,4.059789197873369792e-13,2.163444125578353008e-12,1.145269100792888071e-11,5.985641683217490901e-11,3.069747041967190614e-10,1.535559021108010909e-09,7.447866112355956886e-09,3.482442198986354700e-08,1.560894480919668135e-07,6.670011643679765407e-07,2.703043262282804625e-06,1.033607298655684716e-05,3.711405393164738048e-05,1.245704013198877305e-04,3.891483912063527077e-04,1.126921826946869834e-03,3.013945735539726861e-03,7.419281228295165551e-03,1.675857324266333617e-02,3.463956913427066603e-02,6.536291672259307572e-02,1.123654627072335765e-01,1.756930872885009431e-01,2.495378489832104363e-01,3.216482528375134153e-01,3.760598890830979535e-01,3.987471182979317463e-01,3.835325443902559694e-01,3.348386100697503531e-01,2.655986799217330829e-01,1.916742756942841353e-01,1.260663812661333427e-01,7.572489735648557652e-02,4.164291722887359520e-02,2.102393917533957463e-02,9.774812257543109145e-03,4.199649264190524235e-03,1.673588707307211007e-03,6.211005127964839591e-04,2.155843598945128472e-04,7.030570940228288710e-05,2.164515931509982600e-05,6.322684254490007178e-06,1.761458933503949232e-06,4.705554587796513582e-07,1.212051750224741716e-07,3.027377918867780264e-08,7.374945637941840705e-09,1.762575922651045569e-09,4.157308065338054294e-10,9.735285396610132243e-11,2.276994206397228879e-11,5.351236823183241886e-12,1.271203179832545538e-12,3.070512828812210411e-13,7.585347762309528998e-14,1.927520807866303759e-14,5.066628308296150732e-15,1.385192708327448074e-15,3.959818958904237208e-16,1.189696440330023495e-16,3.775065964451503867e-17,1.271083411882701695e-17,4.561544780262146526e-18,1.752070435171082879e-18,7.230780367660112873e-19,3.217935046357383546e-19,1.549381766812367910e-19,8.095052251394148072e-20,4.601582540679365712e-20,2.852450932940788375e-20,1.931952179333581421e-20,1.431952969826850348e-20,1.162896999668037601e-20,1.035573299148356170e-20
4.714973910732557939e-25,5.359765712885289800e-25,6.746429104439739971e-25,9.395276642826705762e-25,1.445817666548115807e-24,2.454603496939741809e-24,4.588255236266842792e-24,9.420834743081026794e-24,2.118998758314798597e-23,5.205311297820145084e-23,1.391774936153888999e-22,4.035444090640314402e-22,1.263792356804548470e-21,4.256565092531973414e-21,1.534833804803909644e-20,5.896458313963138186e-20,2.401354027886184377e-19,1.031264344729336031e-18,4.644743707512911762e-18,2.181649748638817261e-17,1.062496096517120033e-16,5.333592964123823647e-16,2.743136050475508157e-15,1.436673861786058386e-14,7.615084312589504604e-14,4.059789197873369792e-13,2.163444125578353008e-12,1.145269100792888071e-11,5.985641683217490901e-11,3.069747041967190614e-10,1.535559021108010909e-09,7.447866112355956886e-09,3.482442198986354700e-08,1.560894480919668135e-07,6.670011643679765407e-07,2.703043262282804625e-06,1.033607298655684716e-05,3.711405393164738048e-05,1.245704013198877305e-04,3.891483912063527077e-04,1.126921826946869834e-03,3.013945735539726861e-03,7.419281228295165551e-03,1.675857324266333617e-02,3.463956913427066603e-02,6.536291672259307572e-02,1.123654627072335765e-01,1.756930872885009431e-01,2.495378489832104363e-01,3.216482528375134153e-01,3.940995286070773096e-01,3.574405358905566876e-01,2.941475654312316057e-01,2.197966139818298414e-01,1.493019493765558869e-01,9.233257901034168380e-02,5.208407725744870764e-02,2.685882895947833138e-02,1.269477761866844544e-02,5.515574451877582746e-03,2.210032408264090732e-03,8.195977412114266881e-04,2.824101983710506801e-04,9.079157244339855612e-05,2.735406873661057317e-05,7.759708441193139634e-06,2.082830727533915320e-06,5.317157390121684233e-07,1.297893334154984485e-07,3.045968972118083123e-08,6.911919739643200949e-09,1.525371006671635968e-09,3.293214309161592596e-10,6.997349534536721505e-11,1.472124891314381822e-11,3.085307906741141427e-12,6.481072329718991985e-13,1.372895779117467619e-13,2.950558502811721620e-14,6.472259772813802972e-15,1.457696371263200467e-15,3.390527141274010279e-16,8.190894537303348941e-17,2.066664619977503964e-17,5.475453459007956477e-18,1.531212864951905848e-18,4.542330415117784122e-19,1.436189337108384234e-19,4.861703274570469102e-20,1.769485859862607590e-20,6.951887715074633969e-21,2.958971609069307720e-21,1.369022933827297001e-21,6.905902187343372388e-22,3.808299474574722727e-22,2.301190990702738633e-22,1.526651056471983981e-22,1.113751156317187125e-22,8.946029754839563751e-23,7.918025195246115231e-23
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062179809443161374e-316,4.210509888516851477e-293,1.277340806410660285e-270,1.586557074817106551e-248,5.818885277308622421e-227,4.665392077426000040e-206,6.231860722955996575e-186,1.090570112614720984e-166,2.032543886433653376e-148,3.394951981817473631e-131,4.430722537975032009e-115,4.082541890203587899e-100,2.486676521865756095e-86,9.707544643953389945e-74,2.435635481672342521e-62,4.066983683387482809e-52,4.822495438040724025e-43,4.454150915257006415e-35,3.602989342980227816e-28,2.932844505715836616e-22,2.811425972799148402e-17,3.769523820122019865e-13,8.490169695826918026e-10,3.886696559496697474e-07,4.391725063000334356e-05,1.487386534808639695e-03,1.826932071429705068e-02,9.778072360580440658e-02,2.712034423287574270e-01,4.575187331449332429e-01,5.423720985800343231e-01,5.126473694921219737e-01,4.297001531680699205e-01,3.477135441900224277e-01,2.891387517056602796e-01,2.569864093880001588e-01,2.480992650499030672e-01,2.583868450372571179e-01,2.819698205840957539e-01,3.066308117954955059e-01,3.098905913366215015e-01,2.666935814723047082e-01,1.763467160241073972e-01,7.980295528057944343e-02,2.179355045455843090e-02,3.144581639463022056e-03,2.090530666845362895e-04,5.579594746560672403e-06,5.222367218016157819e-08,1.505886947931981743e-10,1.185671174054925054e-13,2.286272498153111395e-17,9.826986933525137629e-22,8.719733888414174033e-27,1.508607207291770329e-32,4.911923414367446213e-39,2.973556563262024722e-46,3.389117694282387103e-54,7.554202337818542092e-63,3.510366428865148035e-72,3.720668208432234999e-82,1.009550152236492745e-92,8.067324361064322458e-104,2.235904963977839387e-115,2.586858149247084119e-127,1.533616579574079865e-139,5.818773466529657895e-152,1.790619844205987113e-164,5.730189627319569212e-177,2.465616620264478833e-189,1.853818356691100211e-201,3.170063510980093690e-213,1.601533061944074612e-224,3.087890074371977297e-235,2.908622682820051006e-245,1.692061597750164759e-254,7.564690479611753346e-263,3.173662395291714958e-270,1.492979084671071299e-276,9.185058950073959558e-282,8.394255201497673618e-286,1.258291061596681817e-288,3.311949040517910395e-290
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.964393875047479265e-323,1.423970807095702886e-317,1.120055196105228854e-310,1.244896730173269906e-302,1.621375824314805073e-293,2.005466887389506387e-283,1.871270076793009445e-272,1.028747597583397392e-260,2.567515086668533711e-248,2.219120572643716770e-235,5.034717461417968077e-222,2.266676921226002505e-208,1.532313412740915098e-194,1.182419270223235429e-180,7.981815124249172555e-167,3.653761711730022689e-153,8.920686692842692242e-140,9.296645099810020013e-127,3.376048455658459395e-114,3.565394333377340115e-102,9.359236054500097011e-91,5.352806839039911594e-80,6.001769423541825142e-70,1.219221455369732649e-60,4.259670906106298940e-52,2.494729944492956198e-44,2.449202488724065933e-37,4.130390803131313489e-31,1.254447782267211622e-25,7.345226580087045990e-21,9.043107726434059934e-17,2.594254749725456203e-13,1.947341662693350191e-10,4.338904544387259778e-08,3.278326961604731856e-06,9.632282449691818491e-05,1.262715064913342471e-03,8.450632478526199157e-03,3.284194137683199566e-02,8.355962074509885873e-02,1.550798271908392367e-01,2.305842891472817402e-01,2.966873053657878567e-01,3.502131961391592441e-01,3.939873341045946331e-01,4.294822043656806865e-01,4.510309912508919106e-01,4.434763291384949957e-01,3.878689256239259420e-01,2.803871396916874370e-01,1.523938327581806085e-01,5.553360681351472705e-02,1.188245484923617160e-02,1.286714247894889512e-03,5.996857423407655477e-05,1.012229458762122710e-06,5.168366892641412700e-09,6.639819323861458476e-12,1.784110429063876548e-15,8.359471215263896962e-20,5.732538767305439230e-25,4.878998626453166974e-31,4.431865671770286061e-38,3.759571311441310982e-46,2.660805308132486992e-55,1.437394237091209897e-65,5.568504730732517704e-77,1.496313488560691301e-89,2.782633906726507717e-103,3.692232441646721851e-118,3.728310808066854999e-134,3.163501254144429569e-151,2.578977054996318969e-169,2.390919145753664600e-188,3.086113950321066264e-208,7.014412695204384740e-229,3.661298374626019193e-250,5.888669032489441802e-272,4.017629323929374991e-294,1.637273669561615088e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.964393875047479265e-323,1.423970807095702886e-317,1.120055196105228854e-310,1.244896730173269906e-302,1.621375824314805073e-293,2.005466887389506387e-283,1.871270076793009445e-272,1.028747597583397392e-260,2.567515086668533711e-248,2.219120572643716770e-235,5.034717461417968077e-222,2.266676921226002505e-208,1.532313412740915098e-194,1.182419270223235429e-180,7.981815124249172555e-167,3.653761711730022689e-153,8.920686692842692242e-140,9.296645099810020013e-127,3.376048455658459395e-114,3.565394333377340115e-102,9.359236054500097011e-91,5.352806839039911594e-80,6.001769423541825142e-70,1.219221455369732649e-60,4.259670906106298940e-52,2.494729944492956198e-44,2.449202488724065933e-37,4.130390803131313489e-31,1.254447782267211622e-25,7.345226580087045990e-21,9.043107726434059934e-17,2.594254749725456203e-13,1.947341662693350191e-10,4.338904544387259778e-08,3.278326961604731856e-06,9.632282449691818491e-05,1.262715064913342471e-03,8.450632478526199157e-03,3.284194137683199566e-02,8.355962074509885873e-02,1.550798271908392367e-01,2.305842891472817402e-01,2.966873053657878567e-01,3.502131961391592441e-01,3.939873341045946331e-01,4.294822043656806865e-01,4.510309912508919106e-01,3.477135441900224277e-01,2.891387517056602796e-01,2.569864093880001588e-01,2.480992650499030672e-01,2.583868450372571179e-01,2.819698205840957539e-01,3.066308117954955059e-01,3.098905913366215015e-01,2.666935814723047082e-01,1.763467160241073972e-01,7.980295528057944343e-02,2.179355045455843090e-02,3.144581639463022056e-03,2.090530666845362895e-04,5.579594746560672403e-06,5.222367218016157819e-08,1.505886947931981743e-10,1.185671174054925054e-13,2.286272498153111395e-17,9.826986933525137629e-22,8.719733888414174033e-27,1.508607207291770329e-32,4.911923414367446213e-39,2.973556563262024722e-46,3.389117694282387103e-54,7.554202337818542092e-63,3.510366428865148035e-72,3.720668208432234999e-82,1.009550152236492745e-92,8.067324361064322458e-104,2.235904963977839387e-115,2.586858149247084119e-127,1.533616579574079865e-139,5.818773466529657895e-152,1.790619844205987113e-164,5.730189627319569212e-177,2.465616620264478833e-189,1.853818356691100211e-201,3.170063510980093690e-213,1.601533061944074612e-224,3.087890074371977297e-235,2.908622682820051006e-245,1.692061597750164759e-254,7.564690479611753346e-263,3.173662395291714958e-270,1.492979084671071299e-276,9.185058950073959558e-282,8.394255201497673618e-286,1.258291061596681817e-288,3.311949040517910395e-290
8.943643003013034276e-01,4.604594396997268024e-01,9.742705166998846256e-01,4.471817352982715432e-01,8.257223453254887158e-01,9.779565018377500696e-01,6.561594748692484158e-01,7.941738887356307730e-01,6.960325845668524636e-03,3.521046215379662891e-01,2.179384962482546761e-01,3.704940087612003108e-01,1.212103109690265690e-01,1.395331533722817818e-01,8.564621445240407915e-01,2.228040498339081132e-01,2.718884501438577628e-01,9.983009325628751096e-01,5.996435345854833621e-02,1.056849590689574736e-01,6.112568504816184856e-01,2.264042349037475033e-01,6.880918193255179949e-01,8.488512685031054383e-01,1.611211697537332510e-01,1.571204221231359277e-03,9.470373940298010274e-01,6.961752766556341676e-01,9.056895252760538417e-01,3.349513007250581875e-02,5.594992096825047723e-01,4.214349229927953910e-01,4.565698027292093286e-01,8.027639845892324821e-01,5.861142031263915086e-01,3.691042490190579173e-01,4.695305468061898857e-01,7.377817656231447918e-01,6.457264389976533625e-01,7.315893856519947169e-01,6.742813258653757025e-01,9.220111697082591373e-01,5.130731409721025482e-01,7.186828245358876099e-01,7.215803522360040301e-01,2.996044080132674869e-01,8.916256537115488934e-01,2.548676385315102877e-01,3.995233774498310186e-01,6.712908378451846181e-01,7.138286257429568016e-01,4.461172274831333162e-01,3.473775209823414256e-01,1.682914211245188918e-01,9.541405807366541980e-01,8.961648859756423668e-01,3.758920277077955063e-01,1.417941750123115074e-01,4.216783015179701444e-01,3.541168648662993412e-01,4.989735763786784517e-02,2.458670549591792653e-01,4.514769934797031592e-01,1.620859228156771303e-01,6.613195480155165118e-01,5.340249255159953412e-01,1.459689911120795047e-01,9.995292860442734906e-01,6.482220523707431514e-01,8.551965319553177514e-01,1.297388555805802923e-01,3.183642988470013480e-01,1.334992650262616376e-01,5.041358946645264627e-01,1.660684598688512148e-01,6.035773945200868518e-01,7.784035710809039665e-01,8.034170572294663248e-01,3.450936269573142701e-01,5.582590159538529662e-01,4.806194574253426222e-01,3.987660612354668732e-01,6.683330420246970105e-01,4.580206078228922228e-01,5.661854054564902095e-01,5.581264839175281711e-02,1.939522514779046247e-02,3.717336295795471424e-01,2.257134637764589558e-01,9.225058921470468132e-01,4.860216579449687657e-01,2.205757945935644670e-01,9.864777606953275546e-01,2.461138129773037253e-01,4.723644807188296380e-01,5.431419178829954841e-02,4.800683482459063844e-01,4.278291656331530968e-01,8.667383022263540626e-01,6.740235245057533131e-01
1.026720834529393916e-01,9.880016680450731670e-02,9.195423933765466129e-02,8.236088893417806145e-02,7.039756909177642685e-02,5.663804403399411852e-02,4.190314889239094703e-02,2.730574561832089381e-02,1.427572163875031816e-02,4.547132581318856503e-03,8.715388573317548132e-05,2.947178540798757723e-03,1.502231360604386161e-02,3.771875181308853575e-02,7.155024587431178806e-02,1.157144752465367327e-01,1.677336089541714981e-01,2.232729318575071564e-01,2.762651133251400881e-01,3.194513684424539757e-01,3.453918353658225748e-01,3.478910599857476527e-01,3.236402047171567653e-01,2.737250113892844561e-01,2.045371261138720920e-01,1.276169123626719470e-01,5.810147365080901155e-02,1.177115503364031986e-02,1.139772434847202351e-03,3.150359610496251961e-02,9.817830564173543606e-02,1.861284441599841133e-01,2.727139098918071047e-01,3.333734203519856387e-01,3.489586798020375968e-01,3.125126026793733081e-01,2.329846240629050991e-01,1.339934953837905451e-01,4.726325810001964084e-02,2.348746324443401479e-03,1.599244294824205340e-02,8.512026710210301994e-02,1.866008716764554487e-01,2.845743555678447723e-01,3.431842685082559519e-01,3.401257181285195497e-01,2.756799147695549457e-01,1.733507070742925649e-01,7.142475225634234426e-02,8.479896996496717396e-03,8.479896996496717396e-03,7.142475225634234426e-02,1.733507070742925649e-01,2.756799147695549457e-01,3.401257181285195497e-01,3.431842685082559519e-01,2.845743555678447723e-01,1.866008716764554487e-01,8.512026710210301994e-02,1.599244294824205340e-02,2.348746324443401479e-03,4.726325810001964084e-02,1.339934953837905451e-01,2.329846240629050991e-01,3.125126026793733081e-01,3.489586798020375968e-01,3.333734203519856387e-01,2.727139098918071047e-01,1.861284441599841133e-01,9.817830564173543606e-02,3.150359610496251961e-02,1.139772434847202351e-03,1.177115503364031986e-02,5.810147365080901155e-02,1.276169123626719470e-01,2.045371261138720920e-01,2.737250113892844561e-01,3.236402047171567653e-01,3.478910599857476527e-01,3.453918353658225748e-01,3.194513684424539757e-01,2.762651133251400881e-01,2.232729318575071564e-01,1.677336089541714981e-01,1.157144752465367327e-01,7.155024587431178806e-02,3.771875181308853575e-02,1.502231360604386161e-02,2.947178540798757723e-03,8.715388573317548132e-05,4.547132581318856503e-03,1.427572163875031816e-02,2.730574561832089381e-02,4.190314889239094703e-02,5.663804403399411852e-02,7.039756909177642685e-02,8.236088893417806145e-02,9.195423933765466129e-02,9.880016680450731670e-02,1.026720834529393916e-01
